Restaurant_ID,Has_Table_booking,Has_Online_delivery,Is_delivering_now,Switch_to_order_menu,Price_range,Aggregate_rating,Rating_color,Rating_text,Votes
18322621,Yes,Yes,No,No,3,4,Green,Very Good,129
18432011,No,No,No,No,2,4.1,Green,Very Good,31
18254514,No,No,No,No,3,4.2,Green,Very Good,289
18381259,Yes,Yes,No,No,3,4.1,Green,Very Good,153
18454951,No,No,No,No,3,4,Green,Very Good,91
300844,No,No,No,No,1,3.3,Orange,Average,85
3247,No,No,No,No,1,3,Orange,Average,76
6481,No,Yes,No,No,1,2.7,Orange,Average,114
8771,No,No,No,No,1,3.3,Orange,Average,79
300862,No,Yes,No,No,1,3.4,Orange,Average,59
4056,No,Yes,No,No,2,3.4,Orange,Average,110
308212,No,Yes,No,No,1,3.2,Orange,Average,212
303595,No,Yes,No,No,2,2.7,Orange,Average,128
7679,No,Yes,No,No,2,3.1,Orange,Average,68
8389,No,No,No,No,2,3.3,Orange,Average,82
9408,No,No,No,No,1,3.3,Orange,Average,64
313336,No,Yes,No,No,2,3.1,Orange,Average,60
6477,No,No,No,No,1,3.4,Orange,Average,95
191,No,Yes,No,No,2,3.4,Orange,Average,108
2000,No,Yes,No,No,1,3.3,Orange,Average,116
7137,No,Yes,No,No,3,3,Orange,Average,126
311711,No,No,No,No,1,3.3,Orange,Average,34
6308,No,Yes,No,No,2,3.4,Orange,Average,78
5283,No,Yes,No,No,1,3.2,Orange,Average,73
5313,No,Yes,No,No,2,2.8,Orange,Average,164
8915,Yes,Yes,No,No,3,3.3,Orange,Average,156
309429,No,Yes,No,No,1,3.4,Orange,Average,59
3114,Yes,Yes,No,No,3,2.6,Orange,Average,59
3229,No,Yes,No,No,2,3.3,Orange,Average,132
18254676,No,No,No,No,1,3.1,Orange,Average,20
18365897,No,Yes,No,No,2,3.6,Yellow,Good,45
9253,No,No,No,No,1,3.5,Yellow,Good,75
310459,No,Yes,No,No,1,3.5,Yellow,Good,55
218,No,No,No,No,2,3.5,Yellow,Good,123
300841,No,No,No,No,1,3.6,Yellow,Good,95
302466,No,No,No,No,1,3.5,Yellow,Good,175
309629,No,Yes,No,No,2,3.5,Yellow,Good,62
18312438,No,No,No,No,1,3.8,Yellow,Good,43
9348,No,Yes,No,No,2,3.5,Yellow,Good,67
304928,Yes,Yes,No,No,2,3.5,Yellow,Good,159
18273634,No,Yes,No,No,1,3.5,Yellow,Good,42
18246132,No,Yes,No,No,2,3.8,Yellow,Good,56
302302,No,No,No,No,1,3.6,Yellow,Good,98
18355152,No,Yes,No,No,2,3.8,Yellow,Good,31
308969,No,No,No,No,1,3.9,Yellow,Good,129
302344,No,No,No,No,1,3.5,Yellow,Good,62
307466,No,Yes,No,No,1,3.9,Yellow,Good,257
3108,No,Yes,No,No,1,3.5,Yellow,Good,70
309783,No,Yes,No,No,1,3.5,Yellow,Good,83
8883,No,Yes,No,No,2,2.3,Red,Poor,128
300966,No,No,No,No,2,2.4,Red,Poor,62
18408058,Yes,Yes,No,No,3,4.2,Green,Very Good,69
301763,No,Yes,No,No,1,4.2,Green,Very Good,171
18425766,No,No,No,No,4,2.9,Orange,Average,4
18382353,Yes,No,No,No,4,3.6,Yellow,Good,30
18463962,Yes,No,No,No,3,0,White,Not rated,3
7310,No,No,No,No,2,3.1,Orange,Average,45
4336,No,No,No,No,2,3.2,Orange,Average,18
305517,No,No,No,No,1,3,Orange,Average,6
303289,No,No,No,No,1,2.6,Orange,Average,12
18334429,No,No,No,No,1,3,Orange,Average,7
309531,No,No,No,No,1,3.3,Orange,Average,27
8216,No,No,No,No,1,3.3,Orange,Average,34
18384121,No,Yes,No,No,2,3.4,Orange,Average,15
1775,No,Yes,No,No,2,2.8,Orange,Average,90
300258,No,No,No,No,2,2.5,Orange,Average,32
304107,No,No,No,No,1,2.8,Orange,Average,16
18247034,No,No,No,No,2,3,Orange,Average,5
18357109,No,No,No,No,2,3,Orange,Average,12
309026,No,No,No,No,1,2.9,Orange,Average,4
18358685,No,Yes,No,No,2,3.4,Orange,Average,13
18219516,No,No,No,No,2,3.1,Orange,Average,8
18461946,No,No,No,No,1,3.3,Orange,Average,15
304194,No,Yes,No,No,2,2.6,Orange,Average,83
300280,No,No,No,No,1,2.8,Orange,Average,53
9565,No,Yes,No,No,2,3.3,Orange,Average,141
18126972,No,Yes,No,No,2,2.6,Orange,Average,70
18285198,No,No,No,No,1,2.9,Orange,Average,9
7318,No,No,No,No,1,3.3,Orange,Average,30
305514,No,No,No,No,1,3.1,Orange,Average,16
4330,No,Yes,No,No,1,2.8,Orange,Average,60
304186,No,Yes,No,No,2,3.1,Orange,Average,35
18219526,No,Yes,No,No,1,3.2,Orange,Average,37
18254549,No,Yes,No,No,2,2.7,Orange,Average,26
311570,No,Yes,No,No,1,2.7,Orange,Average,6
309804,No,No,No,No,2,3.3,Orange,Average,33
18144483,No,Yes,No,No,2,3.1,Orange,Average,34
309806,No,No,No,No,1,3.4,Orange,Average,25
305516,No,No,No,No,1,2.8,Orange,Average,8
18361271,No,No,No,No,1,3,Orange,Average,7
311828,No,Yes,No,No,2,2.7,Orange,Average,90
310436,No,No,No,No,1,2.7,Orange,Average,11
5846,No,Yes,No,No,2,3,Orange,Average,64
309808,No,Yes,No,No,2,2.8,Orange,Average,9
18432849,No,No,No,No,2,3.3,Orange,Average,13
7322,No,Yes,No,No,2,2.9,Orange,Average,188
308219,No,No,No,No,2,3.4,Orange,Average,26
18138427,No,No,No,No,2,3,Orange,Average,6
18424971,No,No,No,No,1,3.1,Orange,Average,8
18456724,No,No,No,No,2,3,Orange,Average,4
300281,No,No,No,No,1,3.4,Orange,Average,63
304187,No,No,No,No,2,3.3,Orange,Average,150
310942,No,Yes,No,No,2,3.6,Yellow,Good,103
309475,Yes,Yes,No,No,3,3.7,Yellow,Good,210
306870,No,Yes,No,No,2,3.5,Yellow,Good,40
300283,No,Yes,No,No,2,3.5,Yellow,Good,123
18337779,No,Yes,No,No,2,3.6,Yellow,Good,110
307464,No,No,No,No,2,3.7,Yellow,Good,154
1774,No,Yes,No,No,1,3.5,Yellow,Good,51
7319,No,No,No,No,2,3.8,Yellow,Good,310
3164,Yes,No,No,No,3,3.9,Yellow,Good,223
18458306,No,Yes,No,No,3,3.9,Yellow,Good,21
312130,No,No,No,No,2,3.7,Yellow,Good,94
306581,Yes,No,No,No,4,3.7,Yellow,Good,622
18357527,No,No,No,No,2,3.6,Yellow,Good,31
18337920,No,Yes,No,No,2,3.6,Yellow,Good,49
18416859,No,No,No,No,1,0,White,Not rated,2
18485984,No,No,No,No,1,0,White,Not rated,1
18393436,No,No,No,No,1,0,White,Not rated,2
310320,No,No,No,No,1,0,White,Not rated,3
18331664,No,No,No,No,1,0,White,Not rated,1
18291208,No,No,No,No,1,0,White,Not rated,2
18285734,No,No,No,No,1,0,White,Not rated,2
18334432,No,No,No,No,1,0,White,Not rated,2
18416831,No,No,No,No,1,0,White,Not rated,1
18496493,No,No,No,No,1,0,White,Not rated,1
18285204,No,No,No,No,1,0,White,Not rated,1
628,No,No,No,No,1,2.4,Red,Poor,28
305606,No,No,No,No,2,2.3,Red,Poor,54
18396054,Yes,No,No,No,3,4.2,Green,Very Good,49
18237319,Yes,Yes,No,No,4,4.3,Green,Very Good,96
17953911,No,No,No,No,1,4,Green,Very Good,149
18456770,No,Yes,No,No,2,4,Green,Very Good,41
1777,No,No,No,No,2,4.3,Green,Very Good,3530
18138443,Yes,Yes,No,No,3,4.2,Green,Very Good,420
313269,Yes,Yes,No,No,2,4.1,Green,Very Good,647
18428536,No,Yes,No,No,1,2.7,Orange,Average,6
300231,No,No,No,No,1,2.8,Orange,Average,14
300236,No,No,No,No,1,2.7,Orange,Average,16
18303837,No,Yes,No,No,2,2.7,Orange,Average,4
312827,No,Yes,No,No,1,2.8,Orange,Average,5
302326,No,No,No,No,1,2.7,Orange,Average,16
300235,No,No,No,No,1,2.7,Orange,Average,17
309192,No,No,No,No,1,3.1,Orange,Average,12
2201,No,No,No,No,3,2.9,Orange,Average,13
18355141,No,No,No,No,1,0,White,Not rated,1
18408037,No,No,No,No,1,0,White,Not rated,1
18489533,No,No,No,No,1,0,White,Not rated,0
18471278,No,No,No,No,1,0,White,Not rated,0
18440160,No,Yes,No,No,2,0,White,Not rated,0
18354987,No,No,No,No,1,0,White,Not rated,0
302314,No,No,No,No,1,0,White,Not rated,3
18355145,No,No,No,No,1,0,White,Not rated,0
18355137,No,No,No,No,1,0,White,Not rated,0
18489523,No,No,No,No,1,0,White,Not rated,0
18408066,No,No,No,No,1,0,White,Not rated,1
18312586,No,No,No,No,1,0,White,Not rated,1
18492960,No,No,No,No,1,0,White,Not rated,0
302311,No,No,No,No,1,0,White,Not rated,2
18469965,No,No,No,No,2,0,White,Not rated,1
18488864,No,No,No,No,1,0,White,Not rated,1
18470757,No,No,No,No,1,0,White,Not rated,0
18355143,No,No,No,No,1,0,White,Not rated,0
18465571,No,No,No,No,1,0,White,Not rated,0
302318,No,No,No,No,1,0,White,Not rated,2
18303708,No,No,No,No,1,0,White,Not rated,0
18355147,No,No,No,No,1,0,White,Not rated,0
311821,No,No,No,No,1,0,White,Not rated,0
18414500,No,No,No,No,1,0,White,Not rated,0
18419682,No,No,No,No,1,0,White,Not rated,0
18203159,No,Yes,No,No,1,2.4,Red,Poor,4
309152,No,No,No,No,1,3,Orange,Average,5
309113,Yes,Yes,No,No,3,3.3,Orange,Average,118
18398598,Yes,No,No,No,3,3,Orange,Average,4
18303720,No,Yes,No,No,1,2.8,Orange,Average,24
18303716,No,Yes,No,No,2,3.4,Orange,Average,42
300221,No,No,No,No,1,3.3,Orange,Average,20
18203177,No,No,No,No,2,2.8,Orange,Average,16
308992,No,No,No,No,1,3,Orange,Average,8
18368005,No,Yes,No,No,2,2.7,Orange,Average,11
311517,No,No,No,No,1,3,Orange,Average,4
18282049,No,No,No,No,1,3.2,Orange,Average,15
308166,Yes,No,No,No,2,2.5,Orange,Average,20
256,No,Yes,No,No,3,3.1,Orange,Average,237
18348790,No,No,No,No,1,3.2,Orange,Average,10
309874,No,No,No,No,2,3,Orange,Average,15
7131,No,No,No,No,2,2.9,Orange,Average,33
312032,No,No,No,No,1,3.4,Orange,Average,31
311370,No,No,No,No,2,3.2,Orange,Average,121
18233797,No,Yes,No,No,1,2.7,Orange,Average,4
313311,No,Yes,No,No,2,3.9,Yellow,Good,305
3797,No,No,No,No,2,3.7,Yellow,Good,118
309893,No,No,No,No,2,3.7,Yellow,Good,60
4889,Yes,No,No,No,4,3.6,Yellow,Good,184
18373071,No,No,No,No,1,3.8,Yellow,Good,25
18238757,No,No,No,No,1,3.7,Yellow,Good,36
311326,No,No,No,No,2,3.6,Yellow,Good,66
18255154,Yes,No,No,No,3,3.8,Yellow,Good,220
18465802,No,No,No,No,1,0,White,Not rated,0
18303815,No,No,No,No,1,0,White,Not rated,3
18409190,No,No,No,No,1,0,White,Not rated,0
18463563,No,No,No,No,1,0,White,Not rated,2
311174,No,Yes,No,No,2,2.1,Red,Poor,39
4726,No,Yes,No,No,1,2.1,Red,Poor,112
18217023,No,Yes,No,No,1,4.4,Green,Very Good,269
18279172,No,No,No,No,1,4.2,Green,Very Good,92
8621,No,No,No,No,3,4.1,Green,Very Good,1653
18463567,Yes,No,No,No,4,3.3,Orange,Average,14
18124378,Yes,No,No,No,4,3.8,Yellow,Good,109
313061,No,No,No,No,2,3.7,Yellow,Good,74
18126111,Yes,No,No,No,4,4,Green,Very Good,304
18053052,No,No,No,No,3,4.1,Green,Very Good,416
18034053,Yes,No,No,No,3,4.1,Green,Very Good,695
18144458,No,No,No,No,3,4.1,Green,Very Good,259
306801,No,No,No,No,2,2.9,Orange,Average,7
7815,No,No,No,No,1,3,Orange,Average,9
1461,No,No,No,No,2,3,Orange,Average,19
18339800,No,Yes,No,No,2,2.6,Orange,Average,15
309728,No,No,No,No,1,3.3,Orange,Average,14
308536,No,No,No,No,1,2.8,Orange,Average,7
18357533,No,No,No,No,1,3.1,Orange,Average,8
18424619,No,No,No,No,1,3.2,Orange,Average,7
7824,No,No,No,No,1,3,Orange,Average,14
18219530,No,No,No,No,2,3,Orange,Average,9
303057,No,No,No,No,2,3.2,Orange,Average,16
307409,No,No,No,No,1,3.5,Yellow,Good,40
7803,No,No,No,No,1,0,White,Not rated,1
18472439,No,No,No,No,1,0,White,Not rated,3
18424883,No,No,No,No,1,0,White,Not rated,1
18357939,No,No,No,No,1,0,White,Not rated,0
18357941,No,No,No,No,2,0,White,Not rated,0
310198,No,No,No,No,1,0,White,Not rated,1
18390309,No,No,No,No,1,0,White,Not rated,0
18364414,No,No,No,No,1,0,White,Not rated,1
7905,No,No,No,No,1,0,White,Not rated,2
18357819,No,No,No,No,1,0,White,Not rated,0
7818,No,No,No,No,1,0,White,Not rated,1
18357948,No,No,No,No,1,0,White,Not rated,0
18357943,No,No,No,No,1,0,White,Not rated,0
18372279,No,Yes,No,No,1,2.4,Red,Poor,8
18384138,No,Yes,No,No,2,3.2,Orange,Average,11
18211312,No,No,No,No,1,3.2,Orange,Average,16
7591,No,No,No,No,1,2.7,Orange,Average,16
1634,No,No,No,No,1,3.3,Orange,Average,38
307618,No,No,No,No,1,3.7,Yellow,Good,223
306535,No,Yes,No,No,1,3.8,Yellow,Good,168
18396418,No,No,No,No,1,0,White,Not rated,0
18357568,No,No,No,No,2,0,White,Not rated,0
18425158,No,Yes,No,No,1,0,White,Not rated,1
18492652,No,No,No,No,1,0,White,Not rated,0
18425149,No,No,No,No,1,0,White,Not rated,1
18489497,No,No,No,No,1,0,White,Not rated,1
18486878,No,No,No,No,1,0,White,Not rated,0
3464,No,No,No,No,1,2.6,Orange,Average,23
18252361,No,No,No,No,1,3.2,Orange,Average,11
18252412,No,No,No,No,2,3.4,Orange,Average,178
1637,No,Yes,No,No,1,3.2,Orange,Average,82
3463,No,No,No,No,1,2.7,Orange,Average,11
18454499,No,Yes,No,No,2,3.2,Orange,Average,8
609,No,No,No,No,1,3.3,Orange,Average,78
18441687,No,No,No,No,1,3.1,Orange,Average,6
305472,No,No,No,No,2,2.6,Orange,Average,21
4649,No,Yes,No,No,2,3.2,Orange,Average,33
300267,No,No,No,No,1,3.4,Orange,Average,76
304976,No,Yes,No,No,2,3.3,Orange,Average,62
18423129,No,No,No,No,1,3,Orange,Average,8
18456150,No,No,No,No,1,3.2,Orange,Average,11
18157391,No,No,No,No,1,3.3,Orange,Average,31
18469968,No,No,No,No,2,3.1,Orange,Average,6
18292083,No,No,No,No,2,3.3,Orange,Average,22
18356773,No,No,No,No,1,3.3,Orange,Average,8
309811,No,No,No,No,1,2.9,Orange,Average,20
18453788,No,No,No,No,2,3,Orange,Average,4
18460981,No,No,No,No,1,3.2,Orange,Average,9
18287389,No,No,No,No,1,3.4,Orange,Average,15
1629,No,No,No,No,1,2.5,Orange,Average,23
18288761,No,No,No,No,1,3,Orange,Average,18
7603,No,No,No,No,1,3,Orange,Average,26
18204486,No,No,No,No,1,2.6,Orange,Average,31
18341806,No,No,No,No,2,3.1,Orange,Average,27
18423125,No,No,No,No,3,3,Orange,Average,6
18175323,No,No,No,No,1,3.4,Orange,Average,154
18237321,No,No,No,No,2,4.7,Dark Green,Excellent,1563
18336489,Yes,Yes,No,No,2,3.7,Yellow,Good,216
312772,Yes,No,No,No,3,3.9,Yellow,Good,1316
351,No,No,No,No,1,3.5,Yellow,Good,345
309140,No,Yes,No,No,2,3.7,Yellow,Good,193
311854,No,Yes,No,No,2,3.5,Yellow,Good,60
18391128,No,Yes,No,No,2,3.6,Yellow,Good,23
18228894,No,No,No,No,2,3.8,Yellow,Good,401
18429392,Yes,No,No,No,2,3.5,Yellow,Good,20
18364239,No,Yes,No,No,2,3.8,Yellow,Good,80
300815,No,Yes,No,No,2,3.6,Yellow,Good,365
18322638,No,No,No,No,1,3.9,Yellow,Good,91
2215,No,Yes,No,No,2,3.9,Yellow,Good,363
304162,No,Yes,No,No,2,3.6,Yellow,Good,364
18157395,No,Yes,No,No,2,3.9,Yellow,Good,176
309865,Yes,Yes,No,No,2,3.9,Yellow,Good,288
18249109,No,Yes,No,No,1,3.5,Yellow,Good,27
18355138,No,Yes,No,No,1,3.7,Yellow,Good,26
300185,No,Yes,No,No,1,3.5,Yellow,Good,115
300269,No,No,No,No,1,3.9,Yellow,Good,184
18398506,No,No,No,No,2,3.6,Yellow,Good,67
313296,Yes,Yes,No,No,2,3.9,Yellow,Good,117
18445781,No,No,No,No,1,3.6,Yellow,Good,25
18372705,No,Yes,No,No,2,3.7,Yellow,Good,43
4278,No,Yes,No,No,2,3.6,Yellow,Good,144
18312446,No,Yes,No,No,2,3.7,Yellow,Good,74
18261701,No,No,No,No,1,3.9,Yellow,Good,142
18424602,No,No,No,No,2,3.9,Yellow,Good,35
18358164,Yes,No,No,No,2,3.7,Yellow,Good,177
18336204,No,No,No,No,2,3.6,Yellow,Good,83
18368002,No,Yes,No,No,2,3.9,Yellow,Good,142
18245295,Yes,Yes,No,No,3,3.6,Yellow,Good,244
18268693,No,Yes,No,No,1,3.7,Yellow,Good,48
18472609,No,No,No,No,1,0,White,Not rated,3
300183,No,Yes,No,No,2,2.3,Red,Poor,114
18216918,No,Yes,No,No,1,2.2,Red,Poor,41
306503,No,No,No,No,2,4.2,Green,Very Good,3311
18291230,No,Yes,No,No,1,4.1,Green,Very Good,295
18418239,No,Yes,No,No,1,4.4,Green,Very Good,178
18391458,No,No,No,No,2,4,Green,Very Good,49
18418358,No,No,No,No,2,4.1,Green,Very Good,37
18433610,No,No,No,No,2,4,Green,Very Good,48
18391320,No,No,No,No,1,4,Green,Very Good,44
18222586,No,Yes,No,No,2,4,Green,Very Good,355
18303832,No,Yes,No,No,2,4.2,Green,Very Good,349
18349916,No,Yes,No,No,2,4.2,Green,Very Good,530
18358675,No,Yes,No,No,2,4,Green,Very Good,107
312142,No,Yes,No,No,2,4.2,Green,Very Good,295
307571,Yes,Yes,No,No,2,4.1,Green,Very Good,1479
311340,No,No,No,No,2,4.1,Green,Very Good,658
7849,No,No,No,No,1,2.9,Orange,Average,4
304950,No,No,No,No,2,3.1,Orange,Average,15
304633,No,No,No,No,1,3.1,Orange,Average,7
5848,No,No,No,No,2,3.4,Orange,Average,53
18133471,No,No,No,No,2,3.2,Orange,Average,49
18312609,No,Yes,No,No,2,2.6,Orange,Average,100
18336481,No,Yes,No,No,2,3.4,Orange,Average,69
18425760,No,No,No,No,3,2.9,Orange,Average,15
18216936,No,Yes,No,No,2,2.5,Orange,Average,40
528,No,Yes,No,No,2,3.6,Yellow,Good,104
18349937,No,No,No,No,1,3.6,Yellow,Good,18
782,No,No,No,No,1,3.7,Yellow,Good,85
312937,No,No,No,No,2,3.9,Yellow,Good,47
18375411,No,No,No,No,1,0,White,Not rated,1
18279458,No,No,No,No,1,0,White,Not rated,2
18433987,No,No,No,No,1,3.1,Orange,Average,9
2228,No,Yes,No,No,2,3.4,Orange,Average,202
1643,No,Yes,No,No,2,3.4,Orange,Average,271
2910,No,No,No,No,1,3.4,Orange,Average,203
7364,No,Yes,No,No,2,3.4,Orange,Average,504
18429148,No,No,No,No,4,4.7,Dark Green,Excellent,268
506,No,No,No,No,2,3.6,Yellow,Good,99
311103,Yes,Yes,No,No,2,3.9,Yellow,Good,179
310916,No,Yes,No,No,3,3.8,Yellow,Good,298
306545,Yes,No,No,No,3,3.6,Yellow,Good,392
3921,Yes,Yes,No,No,3,3.5,Yellow,Good,385
311634,No,No,No,No,1,3.9,Yellow,Good,383
8877,No,Yes,No,No,1,3.8,Yellow,Good,157
311756,No,Yes,No,No,2,3.7,Yellow,Good,217
311563,No,No,No,No,2,3.9,Yellow,Good,197
9984,No,No,No,No,2,3.9,Yellow,Good,725
1372,No,No,No,No,2,3.7,Yellow,Good,417
9467,No,No,No,No,2,3.6,Yellow,Good,127
311440,No,Yes,No,No,2,2.2,Red,Poor,122
18424903,Yes,No,No,No,4,4.3,Green,Very Good,130
311749,No,No,No,No,2,4.2,Green,Very Good,228
18268720,Yes,No,No,No,3,4,Green,Very Good,61
4271,No,No,No,No,2,4,Green,Very Good,649
305833,No,Yes,No,No,1,4,Green,Very Good,734
307296,No,Yes,No,No,2,4,Green,Very Good,135
2786,Yes,Yes,No,No,3,4.2,Green,Very Good,1971
302422,No,No,No,No,1,2.8,Orange,Average,5
302418,No,No,No,No,1,3.1,Orange,Average,14
302416,No,No,No,No,1,2.9,Orange,Average,4
18343904,No,No,No,No,1,2.9,Orange,Average,6
302369,No,No,No,No,1,2.7,Orange,Average,5
302425,No,No,No,No,1,3.1,Orange,Average,19
302399,No,No,No,No,1,3,Orange,Average,22
302396,No,No,No,No,2,2.8,Orange,Average,9
6224,No,No,No,No,1,2.9,Orange,Average,4
303906,No,No,No,No,1,3,Orange,Average,10
18291454,No,No,No,No,1,2.9,Orange,Average,4
302433,No,No,No,No,2,3,Orange,Average,14
312810,No,No,No,No,1,3.3,Orange,Average,34
310563,No,No,No,No,2,2.8,Orange,Average,31
6228,No,No,No,No,1,2.9,Orange,Average,5
312671,No,No,No,No,1,3.1,Orange,Average,8
18332676,No,No,No,No,1,3,Orange,Average,6
18146396,No,No,No,No,1,3.2,Orange,Average,14
18126077,No,No,No,No,2,3.3,Orange,Average,25
308906,No,No,No,No,1,3.3,Orange,Average,19
302358,No,No,No,No,1,3.3,Orange,Average,27
302424,No,No,No,No,1,3.3,Orange,Average,40
302359,No,No,No,No,1,3.4,Orange,Average,28
6206,No,No,No,No,1,3,Orange,Average,14
311371,No,No,No,No,1,2.7,Orange,Average,18
18128853,No,No,No,No,1,2.8,Orange,Average,5
307976,No,No,No,No,1,2.8,Orange,Average,11
6252,No,No,No,No,2,3.1,Orange,Average,15
18128862,No,No,No,No,1,2.8,Orange,Average,6
307520,No,No,No,No,1,2.7,Orange,Average,29
310689,No,No,No,No,1,3,Orange,Average,9
308522,No,No,No,No,1,2.8,Orange,Average,11
310807,No,No,No,No,2,2.9,Orange,Average,10
302442,No,No,No,No,1,3.1,Orange,Average,13
307986,No,No,No,No,1,3.2,Orange,Average,11
6219,No,No,No,No,1,3,Orange,Average,9
312773,No,No,No,No,1,2.9,Orange,Average,6
308513,No,No,No,No,1,2.7,Orange,Average,24
18378019,No,No,No,No,2,2.9,Orange,Average,6
6218,No,No,No,No,2,3.1,Orange,Average,22
18428201,No,No,No,No,1,3.5,Yellow,Good,14
18294229,No,No,No,No,1,0,White,Not rated,3
18350567,No,No,No,No,2,0,White,Not rated,1
18423878,No,No,No,No,1,0,White,Not rated,2
308908,No,No,No,No,1,0,White,Not rated,2
302436,No,No,No,No,1,0,White,Not rated,2
18423867,No,No,No,No,1,0,White,Not rated,1
18423872,No,No,No,No,1,0,White,Not rated,1
18435811,No,No,No,No,1,0,White,Not rated,1
18332478,No,No,No,No,1,0,White,Not rated,3
18423865,No,No,No,No,2,0,White,Not rated,2
18377919,No,No,No,No,1,0,White,Not rated,1
302411,No,No,No,No,1,0,White,Not rated,1
18423869,No,No,No,No,1,0,White,Not rated,2
18128874,No,No,No,No,1,0,White,Not rated,2
18224540,No,No,No,No,1,0,White,Not rated,3
6230,No,No,No,No,1,0,White,Not rated,3
18377910,No,No,No,No,1,0,White,Not rated,2
18128876,No,No,No,No,1,0,White,Not rated,3
307521,No,No,No,No,1,0,White,Not rated,3
18284473,No,No,No,No,1,0,White,Not rated,3
18481404,No,No,No,No,1,0,White,Not rated,2
18435311,No,No,No,No,1,0,White,Not rated,1
18291465,No,No,No,No,1,0,White,Not rated,1
18423140,No,No,No,No,1,0,White,Not rated,1
18423122,No,No,No,No,1,0,White,Not rated,2
18438426,No,No,No,No,1,0,White,Not rated,1
18435320,No,No,No,No,1,0,White,Not rated,1
305626,No,No,No,No,1,0,White,Not rated,2
18423859,No,No,No,No,1,0,White,Not rated,1
18423857,No,No,No,No,1,0,White,Not rated,0
18423876,No,No,No,No,2,0,White,Not rated,3
302427,No,No,No,No,1,0,White,Not rated,2
18432109,No,No,No,No,2,0,White,Not rated,0
18438433,No,No,No,No,1,0,White,Not rated,2
18128872,No,No,No,No,1,0,White,Not rated,3
18378042,No,No,No,No,1,0,White,Not rated,2
18423863,No,No,No,No,1,0,White,Not rated,1
18378026,No,No,No,No,1,0,White,Not rated,2
18378022,No,No,No,No,1,0,White,Not rated,2
18288644,No,No,No,No,1,0,White,Not rated,3
18423870,No,No,No,No,1,0,White,Not rated,1
18435823,No,No,No,No,1,0,White,Not rated,0
18474418,No,No,No,No,1,0,White,Not rated,3
18423861,No,No,No,No,1,0,White,Not rated,1
18435803,No,No,No,No,1,0,White,Not rated,2
18377912,No,No,No,No,1,0,White,Not rated,3
312268,No,No,No,No,2,3.4,Orange,Average,18
773,Yes,Yes,No,No,2,2.6,Orange,Average,274
305147,No,No,No,No,2,3.4,Orange,Average,112
18337924,No,Yes,No,No,2,3.2,Orange,Average,18
18481305,No,No,No,No,1,3.4,Orange,Average,13
18180080,No,Yes,No,No,3,4.6,Dark Green,Excellent,112
18306545,No,Yes,No,No,3,3.8,Yellow,Good,56
303723,Yes,Yes,No,No,3,3.6,Yellow,Good,260
18222560,No,Yes,No,No,2,3.5,Yellow,Good,67
311483,Yes,Yes,No,No,3,3.8,Yellow,Good,177
305640,No,No,No,No,1,3.6,Yellow,Good,43
18282007,Yes,Yes,No,No,3,3.5,Yellow,Good,84
301793,No,Yes,No,No,2,3.6,Yellow,Good,119
18350234,No,No,No,No,1,3.5,Yellow,Good,23
300969,No,No,No,No,2,3.7,Yellow,Good,40
18161610,No,Yes,No,No,2,3.8,Yellow,Good,59
310502,No,Yes,No,No,2,2.3,Red,Poor,82
18244555,No,Yes,No,No,3,4.2,Green,Very Good,264
18466435,No,Yes,No,No,2,4,Green,Very Good,24
18163906,No,Yes,No,No,2,4,Green,Very Good,88
18421026,No,Yes,No,No,2,4,Green,Very Good,55
18291469,No,Yes,No,No,3,4.4,Green,Very Good,165
18322609,Yes,Yes,No,No,3,4,Green,Very Good,134
307391,No,Yes,No,No,2,4.2,Green,Very Good,292
18400746,No,Yes,No,No,2,4.4,Green,Very Good,52
9417,Yes,No,No,No,3,4.1,Green,Very Good,251
18303719,No,No,No,No,1,3.3,Orange,Average,13
6107,No,No,No,No,1,2.8,Orange,Average,11
313139,No,No,No,No,1,2.9,Orange,Average,6
309044,No,No,No,No,2,2.6,Orange,Average,94
18157406,No,No,No,No,1,3,Orange,Average,7
311196,No,No,No,No,2,3.1,Orange,Average,16
304965,No,No,No,No,1,2.9,Orange,Average,4
18438438,No,No,No,No,1,0,White,Not rated,0
18418252,No,No,No,No,1,0,White,Not rated,1
18163895,No,No,No,No,1,0,White,Not rated,0
18463999,No,No,No,No,2,0,White,Not rated,0
18438457,No,No,No,No,1,0,White,Not rated,1
300788,No,No,No,No,2,0,White,Not rated,3
18438448,No,No,No,No,1,0,White,Not rated,0
18441706,No,No,No,No,1,0,White,Not rated,0
9855,No,No,No,No,1,0,White,Not rated,1
18380146,No,No,No,No,1,0,White,Not rated,1
18409189,No,No,No,No,1,0,White,Not rated,0
18377880,No,No,No,No,1,0,White,Not rated,0
18377888,No,No,No,No,1,0,White,Not rated,1
18438465,No,No,No,No,1,0,White,Not rated,0
18291209,No,No,No,No,1,0,White,Not rated,0
18441710,No,No,No,No,1,0,White,Not rated,0
18419917,No,No,No,No,1,0,White,Not rated,3
18418243,No,No,No,No,1,0,White,Not rated,0
18441700,No,No,No,No,1,0,White,Not rated,0
311189,No,No,No,No,1,0,White,Not rated,1
2055,No,No,No,No,1,3.1,Orange,Average,14
2383,No,No,No,No,1,2.7,Orange,Average,11
304092,No,No,No,No,1,3.4,Orange,Average,18
302471,No,No,No,No,1,3,Orange,Average,11
